contract_id,event_date,event_type
42976,2021-03-05 10:15:05,Обращение в службу заботы о клиентах
42976,2021-03-25 18:26:21,Добавление в Обращались с номеров
42976,2021-03-25 18:42:18,Обращение в службу заботы о клиентах
42977,2021-03-04 23:15:50,Внутреннее сообщение
42977,2021-04-12 11:27:28,Предложение автоплатежа
42977,2021-04-12 11:27:32,Обращение в службу заботы о клиентах
8109,2021-03-16 10:50:21,Обращение в службу заботы о клиентах
8109,2021-03-16 10:55:58,Предложение IPTV
42992,2021-03-27 8:45:15,Перенос денежных средств
42992,2021-03-27 8:45:28,Обращение в службу заботы о клиентах
3318,2021-04-19 6:01:16,Обращение в службу заботы о клиентах
43000,2021-03-26 13:45:15,Обращение в службу заботы о клиентах
43000,2021-04-24 17:34:14,Включение IPTV-пакета
43000,2021-04-24 17:34:35,Предложение ТВ-пакета
43000,2021-04-24 17:34:45,Обращение в службу заботы о клиентах
3880,2021-04-21 13:08:19,Предложение ТВ
3880,2021-04-21 13:08:37,Обращение в службу заботы о клиентах
41954,2021-04-04 9:50:00,Смена пароля
41954,2021-04-04 9:52:28,Предложение тарифа
41954,2021-04-04 9:52:42,Обращение в службу заботы о клиентах
41954,2021-04-26 15:45:36,Внутреннее сообщение
43041,2021-04-28 16:23:52,Добавление в Обращались с номеров
43041,2021-04-28 16:24:47,Предложение тарифа
43041,2021-04-28 16:25:00,Обращение в службу заботы о клиентах
32614,2021-03-27 15:49:57,Обращение в службу заботы о клиентах
32614,2021-03-27 15:57:25,Обращение в службу заботы о клиентах
26359,2021-04-06 19:00:18,Обращение в службу заботы о клиентах
26359,2021-04-12 23:12:38,Предложение ТВ
43046,2021-03-19 10:34:51,Обращение в службу заботы о клиентах
43046,2021-03-19 17:12:07,Предложение роутера
43046,2021-03-19 17:12:17,Обращение в службу заботы о клиентах
43046,2021-03-19 17:58:58,Обращение в службу заботы о клиентах
43046,2021-03-19 18:04:34,Обращение в службу заботы о клиентах
43046,2021-03-19 18:34:46,Обращение в службу заботы о клиентах
43046,2021-03-19 19:12:02,Добавление в Обращались с номеров
43046,2021-03-20 15:19:59,Состояние клиентского оборудования
43046,2021-03-20 15:45:47,Обращение в службу заботы о клиентах
43046,2021-03-22 11:41:00,Обращение в службу заботы о клиентах
43046,2021-03-22 15:20:01,Тайный покупатель
43046,2021-03-25 17:03:16,Реестр договоров
43059,2021-04-14 19:17:13,Внесение
43059,2021-04-14 19:22:02,Обращение в службу заботы о клиентах
43059,2021-04-17 19:21:01,Изменение истории
43068,2021-03-12 14:08:49,Обращение в службу заботы о клиентах
21705,2021-03-19 18:26:37,Обращение в службу заботы о клиентах
21705,2021-03-19 18:29:31,Предложение IPTV
43096,2021-04-12 9:38:02,Смена тарифа
43096,2021-04-12 9:38:21,Предложение ТВ
43096,2021-04-12 9:38:32,Обращение в службу заботы о клиентах
43142,2021-04-29 19:46:47,Обращение в службу заботы о клиентах
43150,2021-03-03 18:34:24,Добавление в Обращались с номеров
43150,2021-03-03 18:35:54,Обращение в службу заботы о клиентах
43150,2021-03-03 19:30:41,Предложение IPTV
43150,2021-03-03 19:33:02,Обращение в службу заботы о клиентах
43150,2021-03-12 11:05:39,Удаление из Обращались с номеров
43150,2021-03-12 11:05:45,Удаление из Обращались с номеров
43164,2021-04-05 20:20:55,Смена тарифа
43164,2021-04-05 20:21:17,Предложение тарифа
43164,2021-04-05 20:22:37,Смена пароля
43164,2021-04-05 20:24:50,Обращение в службу заботы о клиентах
43164,2021-04-05 20:25:07,Смена следующего тарифа
43171,2021-04-09 19:28:59,Предложение ТВ-пакета
43171,2021-04-09 19:30:03,Обращение в службу заботы о клиентах
43179,2021-03-08 19:24:13,Внутреннее сообщение
43179,2021-03-09 19:26:49,Обращение в службу заботы о клиентах
43179,2021-03-10 10:57:05,Изменение данных клиента
43179,2021-03-10 10:57:07,Смена IP-адреса
43179,2021-03-10 10:57:07,Внутреннее сообщение
6395,2021-03-29 12:26:32,Реестр договоров
6395,2021-03-29 12:26:42,Реестр договоров
43190,2021-04-19 22:28:54,Предложение ТВ
43190,2021-04-19 22:29:49,Обращение в службу заботы о клиентах
43190,2021-04-19 22:33:07,Обращение в службу заботы о клиентах
43198,2021-04-13 17:47:40,Добавление в Обращались с номеров
43209,2021-04-29 11:21:21,Внутреннее сообщение
43220,2021-03-12 12:33:42,Добавление в Обращались с номеров
43220,2021-03-12 12:36:56,Обращение в службу заботы о клиентах
43220,2021-03-12 19:29:05,Отключение услуги Аренда ТВ-приставки
43220,2021-03-12 19:29:09,Оборудование
43220,2021-03-12 19:30:08,Оборудование
43220,2021-03-12 19:30:59,Смена пароля
43220,2021-03-12 19:59:37,Состояние клиентского оборудования
4171,2021-03-18 19:34:39,Обращение в службу заботы о клиентах
43225,2021-04-19 15:00:12,Обращение в службу заботы о клиентах
43225,2021-04-19 15:03:35,Обращение в службу заботы о клиентах
43225,2021-04-19 17:41:27,Обращение в службу заботы о клиентах
